t,node,discovery_rate,Na,average_Na,average_Ne,pos_x,pos_y,min_discovery_rate,max_discovery_rate,stdev_discovery_rate
13874,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
13875,,0.3625,80,79.0,30.0,,,0.35443037974683544,0.3670886075949367,0.0061234821550500374
13876,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
13877,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
13878,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
13879,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
13880,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
13881,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
13882,,0.35,80,79.0,30.0,,,0.34177215189873417,0.35443037974683544,0.006075682309999189
13883,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13884,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13885,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13886,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13887,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13888,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13889,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13890,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13891,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13892,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13893,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13894,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13895,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13896,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13897,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13898,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13899,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13900,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13901,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13902,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13903,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13904,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13905,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13906,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13907,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13908,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13909,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13910,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13911,,0.33749999999999997,80,79.0,30.0,,,0.3291139240506329,0.34177215189873417,0.006023295728496926
13912,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13913,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13914,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13915,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13916,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13917,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13918,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13919,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13920,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13921,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13922,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13923,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13924,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13925,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
13926,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
13927,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
13928,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
13929,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13930,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
13931,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13932,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13933,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13934,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13935,,0.325,80,79.0,30.0,,,0.31645569620253167,0.3291139240506329,0.005966201589444711
13936,,0.3125,80,79.0,30.0,,,0.3037974683544304,0.31645569620253167,0.005904263328386352
13937,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
13938,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
13939,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
13940,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
13941,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
13942,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13943,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13944,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13945,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
13946,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13947,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13948,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13949,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13950,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13951,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13952,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
13953,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
13954,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13955,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13956,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13957,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13958,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13959,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13960,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13961,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13962,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13963,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
13964,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
13965,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13966,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13967,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13968,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13969,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
13970,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
13971,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
13972,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
13973,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
13974,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
13975,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
13976,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
13977,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
13978,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
13979,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
13980,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
13981,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
13982,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
13983,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
13984,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
13985,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
13986,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
13987,,0.2375,80,79.0,30.0,,,0.22784810126582278,0.24050632911392406,0.005420708923622137
13988,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
13989,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13990,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13991,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13992,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13993,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13994,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13995,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13996,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13997,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13998,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
13999,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14000,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14001,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14002,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14003,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14004,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14005,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14006,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14007,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14008,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14009,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14010,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14011,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14012,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14013,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14014,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14015,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14016,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14017,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14018,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14019,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14020,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14021,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14022,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14023,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14024,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14025,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14026,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14027,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14028,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
14029,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
14030,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
14031,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
14032,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
14033,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
14034,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
14035,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
14036,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
14037,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
14038,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
14039,,0.25,80,79.0,30.0,,,0.24050632911392406,0.25316455696202533,0.005515755320640449
14040,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14041,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14042,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14043,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14044,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14045,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14046,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14047,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14048,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14049,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14050,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14051,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14052,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14053,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14054,,0.2625,80,79.0,30.0,,,0.25316455696202533,0.26582278481012656,0.005604669691585873
14055,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14056,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14057,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14058,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14059,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14060,,0.27499999999999997,80,79.0,30.0,,,0.26582278481012656,0.27848101265822783,0.00568773962294874
14061,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14062,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14063,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14064,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14065,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14066,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14067,,0.2875,80,79.0,30.0,,,0.27848101265822783,0.2911392405063291,0.005765217754535553
14068,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14069,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14070,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14071,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
14072,,0.3,80,79.0,30.0,,,0.2911392405063291,0.3037974683544304,0.005837326748438384
